track_id,title,song_id,release,artist_id,artist_name,year,duration,artist_hotttnesss,artist_familiarity,latitude,longitude,name,city,revgeocode
TRLUDFG128F4253571,Strictly,SOVBOSX12A8C13457A,Call To Mind,ARXTMCC1187B98F973,Commix,2007,390.3473,0.466524671703,0.635881571223,52.20987,0.11156,Commix,Cambridge,"38 Northampton St, Cambridge CB3 0AD, UK"
TRWGBXN128F42894FA,Milford Haven,SOZZRTN12AB0183C84,Granite Years (The Best Of 1986  1997),ARU7NUZ1187B9B3B31,Oysterband,1997,223.29424,0.383697163396,0.592580228784,51.16418,10.45415,Shanghai Lily Dublin,GERMANY,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRJCGQH128F425F061,The Same Race,SOWJUDW12A8C1352FC,Star Trek: Insurrection - Original Motion Picture Soundtrack,ARM0RY81187B9AF248,Jerry Goldsmith,1998,173.58322,0.435937020439,0.650726924441,34.05349,-118.24532,Jerry Goldsmith,"Los Angeles, CA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TREMADO128F427DE3A,Whatever U Like,SOSTSTK12A58A781DE,Whatever U Like,AR0FXTC1187FB46FEC,Nicole Scherzinger / T.I.,2007,233.09016,0.580135723607,0.788498992834,34.01156,-118.49229,Nicole Scherzinger / will.i.am,"Honolulu, HI","1658 Main St, Santa Monica, CA 90401, USA"
TRGWIEH12903CDB637,In-Novation,SOHYMCL12AB0188BF9,Trust In Trance 2,ARNCNV91187FB4D552,Astral Projection,1994,502.77832,0.417593705632,0.638975670923,31.3893,35.36124,Astral Projection (SFX),Israel,"Dead Sea Region, Israel"
TRKZCXJ128F92EE4DC,Old Nigger,SOGHHKW12A58A7D463,Running From Reality,ARAV81C1187FB4373D,Admiral Tibet,2000,203.98975,0.368267027418,0.533265413832,18.11526,-77.27348,Admiral Tibett,Jamaica,"st andrew, Jamaica"
TRXGWQN128F42AB112,You Don't Want Me No More,SOBJUEP12A8C13DF75,The Golden Age of Northern Soul Vol. 2,ARCBYJW1187FB51FD8,Major Lance,1996,131.44771,0.363930187856,0.55202106219,41.88415,-87.63241,Major Lance,"Chicago, IL","125 N LaSalle St, Chicago, IL 60602, USA"
TRVWASK128F934E526,Thrill Of The Hunt,SOTWTPT12AB018885C,The Thrill Of The Hunt,AR4YSKY1187B9A2B88,Kind of Like Spitting,2006,149.60281,0.373810441359,0.589331254649,45.51179,-122.67563,Kind of Like Spitting,"Portland, OR","1501 SW Naito Pkwy, Portland, OR 97201, USA"
TRLUJHC128F425A76C,Interpretation.Deflection.Master.,SOHRADG12A8C139957,Hope That Lines Don't Cross,ARD1PPH1187B9A97A1,Mitchell Akiyama,2001,299.44118,0.328778219972,0.441420921398,43.64856,-79.38533,Mitchell Akiyama,"Toronto, Ontario, Canada","163-175 University Ave, Toronto, ON M5H, Canada"
TRVTRGZ128F934AB95,There Are No Rules,SOYVHSK12AB01836E0,Tales of Terror,AR9BVRM1187FB51139,Hallows Eve,1985,101.72036,0.372693533422,0.541078890472,32.67828,-83.22295,Hallows Eve,Georgia,"Knight Rd, Danville, GA 31017, USA"
TRDHEHG128F9307DF1,Dense Properties,SONEOKH12AB0181A8A,Oscilloscope,ARO841P1187B9890BA,Liquid Zen,2006,334.70649,0.321286871242,0.427581892258,31.1689,-100.07715,Liquid Zen,Texas,"Eden, TX 76837, USA"
TRHHMJR128F4263C8A,Frank Stein,SOEJLUJ12A8C133682,Yeah_ Me Too,AR0HBM11187FB45679,Gaunt,1995,94.24934,0.332144871939,0.45298057596,39.96196,-83.00298,Gaunt,"Columbus, OH","W Broad St & S Front St, Columbus, OH 43215, USA"
TRMPGNW128F93309FC,Earthquake,SOKJEMW12AB01810AC,Lets Get Out Of This Terrible Sandwich Shop,AR4RL6L1187FB3648C,Lets Get Out Of This Terrible Sandwich Shop,2006,129.04444,0.280777277552,0.439408914451,37.27188,-119.27023,Let's Get Out of This Terrible Sandwich Shop,California USA,"Shaver Lake, CA 93634, USA"
TRONRKH128F9355569,I'm Leaving It Up To You,SOMWKTM12AB0181EBF,Great Rock & Roll Love Songs,AR6KFXI1187B9A2FC8,Dale & Grace,1986,138.91873,0.295463306911,0.337495796384,30.9742,-91.52382,Dale & Grace,Louisiana,"12224 Cr-531, St Francisville, LA 70775, USA"
TRKFBXW128F422FE9F,Pigmeat,SOOFIJK12A8AE488B9,A Tribute to Leadbelly,AR71ISG1187FB3C14D,Arlo Guthrie,1989,134.05995,0.587376424197,0.668188544987,40.57607,-73.99221,Arlo Guthrie,"Coney Island, Brooklyn, NY","2427 Mermaid Ave, Brooklyn, NY 11224, USA"
TRCPMBC128F932849D,In Ur Stereo (Chopped & Screwed),SOHOBPB12AB0181F7F,Streets of My City,ARSWNOO1187B9A1F6D,Killa,2008,266.03057,0.239631395392,0.607878476237,37.27188,-119.27023,Killa_ Ice_ Don Figga,California,"Shaver Lake, CA 93634, USA"
TRBQYXI128EF3518AE,Don't You Let Me Down,SOVVBMR12A6D2282FA,KISS Box Set,AR5GX361187B99C769,Peter Criss,1978,221.36118,0.38717599555,0.512911149,40.65507,-73.94888,Peter Criss,"Brooklyn, NY","318 Clarkson Ave, Brooklyn, NY 11226, USA"
TRIQUJT12903D073A4,Closer To Heaven (LP Version),SOLHCOE12AC46882AD,The Strong One,ARGK2NJ1187B98F0D5,Mila Mason,1998,256.78321999999997,0.357669144215,0.501039509829,35.83073,-85.97874,Mila Mason,Tennessee,"1047 Goodridge Rd, Woodbury, TN 37190, USA"
TRACBNP128F4278243,Vision Of Love,SOHEPYD12A8C137123,3 CD Boxset,ARKSZW81187B9B695D,Mariah Carey,1990,211.9571,0.787005468689,0.934935267398,40.71455,-74.00712,Mariah Carey,"New York, New York","85 Chambers St, New York, NY 10007, USA"
TRHTMOP128F92C5381,White Gymnasium,SOCWKXV12A8C14313A,Beat Romantic,ARY589G1187B9A9F4E,Talkdemonic,2006,160.13016,0.401116039188,0.58581405199,45.51179,-122.67563,Talkdemonic,"Portland, OR","1501 SW Naito Pkwy, Portland, OR 97201, USA"
TREVQGI128F93258A8,The Mexican (2007 Digital Remaster),SOQGNKC12AB0188ECB,First Base,ARX14WH1187FB50649,Babe Ruth,1973,349.28281,0.348630142159,0.545165441138,51.76102,-0.23396,Babe Ruth,"Hatfield, Hertfordshire, England","37 Feather Dell, Hatfield AL10 8DE, UK"
TRCTVWQ128F4231C6F,Falling In Love With You (Edited Version),SONCPGA12A813574A4,Chic,AR9J2H81187B9B5253,Chic,1977,272.22159,0.450774144193,0.685859785026,40.71455,-74.00712,Chic,"New York, NY","85 Chambers St, New York, NY 10007, USA"
TRPAGNI128F932F5B3,Sing To Me,SOOBIDI12A8C139EB7,Last Year's Songs [Greatest Hits],ARW79J31187FB3732A,Lisa Miskovsky,2003,275.64363,0.461685439856,0.626944670698,51.50632,-0.12714,Lisa Miskovsky,London,"Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRVYDDV128F931AF0B,Classic British ponds,SOXZQOM12AB0183221,Great Aviaries,ARQB38V1187B98A5D8,Super Numeri,2003,303.80363,0.425733870889,0.569632796554,53.40977,-2.97848,Super Numeri,"Liverpool, England","Commutation Plaza, 1 Commutation Row, Liverpool L3 8QF, UK"
TRMRCJW128F930C20D,Tubaluba,SOAKKVY12AB017EF7E,Rebirth For Life,ARA3M7A1187B99970D,Rebirth Brass Band,2005,349.67465,0.420689828323,0.638137476824,30.9742,-91.52382,Rebirth Brass Band_ Cheeky Blakk,Louisiana,"12224 Cr-531, St Francisville, LA 70775, USA"
TROYBDJ128F423C7A4,Half Years,SOKLXVS12A8AE46DAA,In Camera,ARZTTTC1187B9B05E8,Arthur & Yu,2007,202.97098,0.347835108428,0.572366306475,47.60356,-122.32944,Arthur & Yu,"Seattle, WA","601 5th Ave, Seattle, WA 98104, USA"
TRKEUQB128F9331CCD,Used (album),SOGWMQJ12A6D4F863E,Thirteen,AR69B451187B9B054E,Tony Furtado,2006,194.66404,0.37953646411,0.544122276431,34.05349,-118.24532,Tony Furtado,California - LA,"1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRHHAII128E078E811,Variations 11-15 (Including The Tributes),SOWRZUN12A6701DF0F,Variations,ARI9ZID1187FB53179,Andrew Lloyd Webber / Harry Rabinowitz,1978,226.45506,0.54012828901,0.735906022661,51.50632,-0.12714,Andrew Lloyd Webber,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRUJHYR128F92F556B,Lighting the Flame,SOKHOII12AAF3B2320,10 Questions for the Dalai Lama,ARQGTFX1187B98E861,Peter Kater,2006,316.00281,0.36755259017,0.507906232666,37.16793,-95.84502,Peter Kater,United States,"2500 Rd, Independence, KS 67301, USA"
TRDIENL128F92E1D09,Nebbia,SOCFVAF12AAA8C4BEA,Colpevole,AR7TZZJ1187FB36B90,Nicola Arigliano,2001,237.87057,0.35800706094,0.513905173562,40.43322,18.04511,Nicola Arigliano,Squinzano - Italia,"Via Lecce, 109, 73018 Squinzano LE, Italy"
TRFHAJI128F931BCB3,Dein ist mein ganzes Herz (Demo),SOETCVH12AB017F99B,Dein ist Mein ganzes Herz [Deluxe Edition],ARMJ3U21187B98DEEF,Heinz Rudolf Kunze,2009,155.58485,0.386676469666,0.585825667984,52.3833,8.6333,Heinz Rudolf Kunze,"Espelkamp-Mittwald, Germany","Greifswalder Str. 21, 32339 Espelkamp, Germany"
TRVKWQX128F4264448,It's Alright,SOEIMRO12A8C13321B,Native Sons,AREEUH01187B9B7F71,Loggins & Messina,1976,241.3971,0.431945161666,0.575509402951,37.27188,-119.27023,Loggins & Messina,California,"Shaver Lake, CA 93634, USA"
TRGIMFY128F14872C2,Do The Choo Choo,SOCTFNO12A6D4F8FE2,Come On_ Feel It,AR18EBX1187B9A66EB,Baumer,2005,233.9522,0.393340532394,0.573831140548,39.73926,-89.50409,Baumer,Illinois,"IL-29, Rochester, IL 62563, USA"
TRQMICM128F4270280,A Heart Don't Need Eyes,SOGWMHM12A8C1320E2,Johnny Paycheck - 16 Biggest Hits,ARCI02G1187B98AA7A,Johnny Paycheck,1999,163.57832,0.435554376212,0.619260685619,39.35103,-83.38556,Johnny Paycheck,"Greenfield, OH","414 Jefferson St, Greenfield, OH 45123, USA"
TRQIYHM128F932AB34,The Glory Of Love,SOLSWUF12AB0185B46,Golden Decade - Music Of My Life (Vol.  07),ARAKNH61187FB3B700,The Five Keys,1991,187.01016,0.403206690854,0.507174298175,37.08288,-76.48023,The Five Keys,"Newport News, VA","Jefferson & Thimble Shoals, Newport News, VA 23606, USA"
TRYNWSL128F92F0940,All Night Long,SOLOEDA12AAF3B47A0,Doctor's Orders,ARHO7MO1187B9B9778,Carol Douglas,1975,181.02812,0.377505942759,0.504427603858,40.65507,-73.94888,Carol Douglas,"Brooklyn, NY","318 Clarkson Ave, Brooklyn, NY 11226, USA"
TRYIALN128F42544D2,Somethin' To Ride To (Fonky Expedition) (Remix),SOSPAAK12A58A80625,Ear To The Street,ARHQFDC1187B99F71E,The Conscious Daughters,1993,279.40526,0.370467216654,0.54282458761,37.80506,-122.27302,The Conscious Daughters,"Oakland, CA","525 14th St, Oakland, CA 94612, USA"
TRGOZZX128F4295543,3_000 Miles (album version),SOAACEN12A8C13AC90,Where You Live,ARAO91X1187B98CCA4,Tracy Chapman,2005,357.17179,0.482340951185,0.775319680427,41.50471,-81.69074,Tracy Chapman,"Cleveland, Ohio","1301 E 9th St (Galleria), Cleveland, OH 44114, USA"
TRIEGWC12903CEA7E1,Prove Me Wrong,SOELQLF12A8C1328B4,Dark Fades Into The Light,AR918KK1187B99E9F2,Sandrine,2008,213.99465,0.341243550952,0.55603403201,40.71455,-74.00712,Sandrine,NY - New York City,"85 Chambers St, New York, NY 10007, USA"
TRRLAJN128F421E5BA,Interqualude,SOIAWJO12A6D4FABF0,Origin Of The Species Volume Too! - Fourth Tablet Of Acid,AR3NJNQ1187FB3BF84,Psychic TV,1998,361.22077,0.384450606097,0.634933885308,51.50632,-0.12714,Psychic TV,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRKTOGG128F93033DA,Nnnooonnn,SOSYJXD12A58A77891,A Sewing Circle,AR626ZU1187B999A8B,Lucky Dragons,2004,104.54159,0.433669370145,0.632617286993,39.95227,-75.16237,Lucky Dragons,"Philadelphia, PA","1325 Market St, Philadelphia, PA 19107, USA"
TRPWJIB128F423230D,Tell Me Where You Stayed Last Night,SOAZCZM12A8AE49D92,Texas Songster,AR93RTI1187B98ECFB,Mance Lipscomb,2000,168.09751,0.332389870281,0.450852685134,30.38815,-96.0878,Mance Lipscomb,"Navasota, TX","304 E Washington Ave, Navasota, TX 77868, USA"
TRJEPRA128F145A3C0,Walk Away,SOMGUVH12D0219082F,Bad Girls,ARVU2XO1187B9893DB,Donna Summer,1979,269.53098,0.51876584519,0.766590709421,42.31256,-71.08868,Donna Summer,"Boston, MA","66 Crawford St, Boston, MA 02121, USA"
TRWWOGR12903CDD704,Mental,SOSHIIK12A8C1446C1,Only When Its Dark Enough Can You See The Stars,ARFQ13D1187FB3EC19,Hundred Year Storm,2006,347.6371,0.392718155168,0.472695799993,30.2676,-97.74298,Hundred Year Storm,"Austin, TX","512 Congress Ave, Austin, TX 78701, USA"
TRMYKFK128F933B14F,Daphné (Version longue),SOEPNLY12AB0180D1C,Generation Django,ARSEOQC1187B9BA087,Biréli Lagrène,2001,178.23302,0.326605660257,0.557518844834,4.93461,-52.33033,Henri Salvador,"Cayenne, French Guyana","9 Rue Barthélémy, Cayenne, French Guiana"
TRNGSNM12903CE80F9,Lay Lady Lay (Album Version),SOZEVSX12AC3DFA012,Greatest Fits,AR4WA5Y1187B9AC434,Ministry,2001,344.60689,0.510394724951,0.721615338931,38.8991,-77.029,Ministry,Washington DC,"725 13th St NW, Washington, DC 20005, USA"
TRSCQUL128F428CB4A,Deine Liebe und mein Lied,SONHGYD12A8C137369,Die schönsten Balladen,ARRHUUV1187FB45A6B,Holger Biege,1996,165.92934,0.348975533603,0.403086857968,51.16418,10.45415,Holger Biege,DE,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRUCXGK128F4226909,Dégueulasse,SOKAGLC12A6D4F9EBD,1964,ARW3V6T1187B9ACAC4,Miossec,2004,240.77016,0.35766344769,0.551311116606,48.39023,-4.48622,Miossec,"Brest, France","10 Avenue Georges Clemenceau, 29200 Brest, France"
TREUVFA128F426C476,Queen Jane,SOOHMIG12A58A79656,Sleepwalking,ARYJCRO1187B992248,Kingmaker,1992,233.58649,0.352196334581,0.450494378459,53.74319,-0.34592,Kingmaker,"Hull, England","27 Anlaby Rd, Hull HU1 2PG, UK"
TRHCFRQ128F428B666,Last Dance,SOVYYHO12A8C137C7E,The Opening Of Doors,ARIFK6X1187B9ADA44,William Ackerman,1992,189.43955,0.387081084454,0.56433383862,51.16418,10.45415,Will Ackerman,Germany,"Höngedaer Weg 8E, 99986 Niederdorla, Germany"
TRBKHFY128F92EBBDA,Wonderland,SOMNXRH12AB0181192,Narada Decade (The Anniversary Collection),ARCNJNV1187B9B90C4,Spencer Brewer,1990,234.70975,0.354738757994,0.514263099974,37.27188,-119.27023,Spencer Brewer,California,"Shaver Lake, CA 93634, USA"
TRHFUTM128E0788441,T.n.c.q,SOTQWFE12A6701E569,Bird Fish Or Inbetween,ARJHNRX1187B990828,Souls,1996,186.38322,0.30376632102,0.626450069363,54.31392,-2.23218,Souls,Great Britain / UK,"A684, Hawes DL8, UK"
TRYEJED128F426EB3F,Happenings Ten Years Time Ago,SOUSFND12A8C13436D,Beckology,AR0N7RH1187B9B7497,The Yardbirds,1966,175.82975,0.469646169761,0.706352638491,51.27172,-0.39535,The Yardbirds,"Surrey, England","4 Effingham Pl, Effingham, Leatherhead KT24 5JT, UK"
TRIRXPX128F934B663,The Crimson Void,SOHUBVM12AB0180F51,Let The Tempest Come,ARQ880G1187FB3F80D,Neaera,2006,305.37098,0.416117996421,0.779396680288,51.96301,7.61781,Neaera,"Münster, Germany","Hindenburgpl. 12, 48143 Münster, Germany"
TRWYJHB128F4266A95,Next To You_ Next To Me,SOGCLXM12A8C133746,Super Hits,AR4H4EI1187FB51146,Shenandoah,1994,219.42812,0.391451573147,0.574625814813,34.74243,-87.66771,Shenandoah,"Muscle Shoals, AL","2014 Woodward Ave, Muscle Shoals, AL 35661, USA"
TRPUOYI128F92F28C4,War   ,SOLERZM12D021B4B8D,All Or Nothing,AR9B7FG1187B9A5C96,Jay Sean,2009,225.77587,0.711333470088,0.78486969993,51.50632,-0.12714,Jay Sean,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRXGVQQ128F9312DB1,Barcarole,SOEMOOB12A8C13738C,Romantic Paradise CD 1,AR2KQ1S1187B9AD1AB,André Rieu,1996,205.26975,0.501907736047,0.585094761403,50.84983,5.68827,André Rieu,Maastricht,"Vrijthof 47A, 6211 LE Maastricht, Netherlands"
TRUVKMX128F42732CA,Over & Under,SOCZQMC12A58A81CD2,With You,ARECM2B1187FB58217,Natalie Walker,2008,214.93506,0.414309056009,0.652366969722,40.99471,-77.60454,Natalie Walker,Pennsylvania,"Z. H. Confair Memorial Hwy, Howard, PA 16841, USA"
TRANSKI128F1463A65,Coded Language,SOXTEMJ12A6D4F7E0F,Coded Language,ARV96KP1187B9A9FAE,Krust / Saul Williams,1999,529.13587,0.376835700953,0.584572708939,51.45366,-2.59143,Krust & Die,"Bristol, England","37 Bristol Bridge, Bristol BS1 6UX, UK"
TRDNPHU128F14875D5,The Flaming Gong,SORTQQT12A6D4FADF7,Better Days Will Haunt You,ARNEA8G1187B98CCD6,Chavez,1995,113.78893,0.403931498092,0.601988290013,40.71455,-74.00712,Chavez,"New York, NY","85 Chambers St, New York, NY 10007, USA"
TRSVHYL128F42530C6,Eclipse,SOINQPX12A81C20C14,Dolores Claiborne,AR2H1J41187FB5C640,Danny Elfman,1995,435.722,0.549445961004,0.76682620546,21.7866,82.79476,Jerry Vale,India,"Unnamed Road, Chhattisgarh 495661, India"
TRAOTHC128F428AE2A,You Know How To Love Me,SOPFCYY12A58A7D911,You Know How To Love Me,ARKTHKM1187B9B59A4,Phyllis Hyman,1996,454.55628,0.481931323563,0.578432580588,39.95227,-75.16237,Phyllis Hyman,"Philadelphia, PA","1325 Market St, Philadelphia, PA 19107, USA"
TRVVKRY128F42AC1FD,Special Occasion,SOMOWIJ12A8C13EBB8,Chapter 3: The Flesh,ARP4QTX1187FB380D5,Syleena Johnson,2005,243.90485,0.391806139045,0.596177786209,37.65863,126.7378,Syleena Johnson,KenTexas,"1941-21 Songpo-dong, Ilsanseo-gu, Goyang-si, Gyeonggi-do, South Korea"
TRLNWMU128F146E29B,Far,SORNQMI12A6D4F817B,The Sun Is Often Out,ARYA73U1187FB579B7,Longpigs,1996,224.91383,0.372719896795,0.590034963574,53.38311,-1.46454,Longpigs / Hugh Jones,"Sheffield, Yorkshire, England","Old Firth Rd Park Library, Sheffield, United Kingdom"
TRCLZUT128F148C45B,Dying Of Thirst,SOYJUOH12A6D4FACF7,Downset,ARN6AVQ1187B9A976D,Downset,1994,202.50077,0.395111870579,0.610445403921,34.05349,-118.24532,Downset,"Los Angeles, California, USA","1st St & Broadway (Eastbound), Los Angeles, CA 90012, USA"
TRRNAPK128F9351DB4,I'll Say Forever My Love,SORLKUU12AB0185B66,A Complete Introduction To Tamla Motown,ARRU6BI1187FB5129D,Jimmy Ruffin,1969,178.28526,0.373640178873,0.627505904472,-20.61711,-54.54294,Jimmy Ruffin,"Colinsville, MS","Unnamed Road, Campo Grande - MS, Brazil"
TRXVLRE128F932384F,Der Hass,SOCHCEA12AB0181958,Die Propheten [Edition],ARGK0DM1187FB36A52,Das Ich,1995,428.72118,0.383392805399,0.638778197691,54.22128,-4.62833,Das Ich,Das Ich is a German electronic music group formed in 1989.,"A3, Isle of Man"
TRNKFUO128F933023A,Audially Eroded,SOTNHRV12AB0182A9E,ASP,AR0F5IT1187FB39E6F,ASP,1999,54.72608,0.511889241153,0.651932385827,50.11204,8.68342,ASP,"Frankfurt, Germany","Berliner Str. 22, 60311 Frankfurt am Main, Germany"
TROHYSX12903CF9FE8,Golden Retriever,SOIVJBG12A8AE47022,Ultimate 2000s,AREDHLU1187B9ACB8C,Super Furry Animals,2003,146.442,0.53075522759,0.721681736939,51.48126,-3.18067,Super Furry Animals,"Cardiff, Wales","34 High St, Cardiff CF10 1PU, UK"
TRVQKOM128F93599D7,One Kiss For Old Times Sake,SOCYAVD12AB0184CD3,30 Blasts From The Past,ARIGI4T1187B99CF91,Ronnie Dove,1993,181.73342,0.265389923415,0.338917218195,38.8235,-75.92381,Ronnie Dove,Maryland,"33196 Fox Rd, Easton, MD 21601, USA"
TRQOHID128E078CE2F,The Road Of Love (LP Version),SOLROIY12A67021A3D,Snatching It Back: The Best Of Clarence Carter,AR2S8PI1187FB4D4D4,Clarence Carter,1992,176.74404,0.406970081654,0.485577314967,32.38012,-86.30063,Clarence Carter,"Montgomery, AL","625 Madison Ave, Montgomery, AL 36104, USA"
TRIXCTA128F93584EC,Left The Room,SOAVIRA12AB0182D2D,Money Over Everyone,ARAGJTD1187B9A8646,P Money,2009,235.67628,0.443739185007,0.606245113767,40.65507,-73.94888,P-Money / Akon,"Brooklyn, NY","318 Clarkson Ave, Brooklyn, NY 11226, USA"
TRMOUJF128F145FE55,Baby Jane,SOHPEID12A6D4F7D64,How's Tricks,ARRR0W91187B993E0B,Jack Bruce,2008,156.15955,0.434380743106,0.543167967697,55.66107,-3.83957,Jack Bruce,"Lanarkshire, Scotland","Unnamed Road, Lanark ML11, UK"
TRMBYDU128F429A6A1,Tear Down The Walls,SOWDIMP12A8C13E319,The Judy Collins Concert,AR5P2UW1187FB3C1B6,Judy Collins,1964,155.61098,0.378504469842,0.585740660643,47.60356,-122.32944,Judy Collins and Eric Andersen,"Seattle, WA","601 5th Ave, Seattle, WA 98104, USA"
TRIAALV128F4263453,Singapore Silk Torpedo (live Santa Monica 1974),SOFCMPN12A8C135302,Silk Torpedo,ARO9YFE1187B98E512,The Pretty Things,1998,426.84036,0.524401504719,0.630456200538,51.19871,0.74267,The Pretty Things,"Kent, England","Iden Ln, Ashford TN27, UK"
TRKKCGM128F92FDDB5,Prelude (LP Version),SOHBDIU12A8C146BB4,I Wish My Brother George Was Here,ARV4KO21187FB38008,Del Tha Funkee Homosapien,1991,21.26322,0.458439468239,0.732661131912,37.80506,-122.27302,Del Tha Funkee Homosapien feat. Q-Tip of A Tribe Called Quest & Peplove of Peplove & Jay-Biz,"Oakland, CA","525 14th St, Oakland, CA 94612, USA"
TRTNRPK128F93049A1,First Daughter Of The Moon,SOOTJLU12AB018064E,River Of Stars,ARC3KY01187B9AEB09,2002,2000,323.44771,0.386050773928,0.613479448135,31.1689,-100.07715,2002,United States,"Eden, TX 76837, USA"
TRTEUPT128F423098A,Music,SOMFFNH12AF729E132,Soul Trader,ARPFOGC1187B9928F5,ILS,2002,346.30485,0.403451853388,0.619491631429,54.31392,-2.23218,ILS,Great Britain / UK,"A684, Hawes DL8, UK"
TRWKYAP128F931DEAA,I'm Innocent (Album Version),SOGOKIH12A8C142D0B,Murs For President,ARMZIKF1187FB46B0D,Murs,2008,232.69832,0.538088715071,0.761511378147,39.96196,-83.00298,Murs,"Eugene, OR","W Broad St & S Front St, Columbus, OH 43215, USA"
TRSOJYR128F93424A4,Sometimes I Wonder Why  (LP Version),SOBGEQE12AF729B412,Rhythm Of Love,AR2NCM21187B991D45,Anita Baker,1994,278.02077,0.481589831971,0.665599624314,41.65381,-83.53626,Anita Baker,"Toledo, OH","615 Adams St, Toledo, OH 43604, USA"
TRZYHKJ128F1489560,Isabelle (Album Version),SOQACDQ12A6D4FB2D2,Back To Earth,ARFOOZ81187FB3F295,Battle,2006,193.30567,0.408721954919,0.594983358033,51.50632,-0.12714,Battle,"London, England","Whitehall Trafalgar Square, Westminster, London SW1A, UK"
TRWHQAZ128F425B21F,Do You Believe In The Westworld,SOWLQYU12A8C13764C,Do You Believe In The Westworld,ARFA2P91187B9B35F0,Westbam,2005,391.05261,0.429050067628,0.644737149817,52.51607,13.37698,Westbam,Berlin,"Ebertstraße, 10117 Berlin, Germany"
TRVGXGM128F427466E,Con Mis Propias Manos,SOITASR12A58A79CEF,Somos,AR5NYWW1187B993C1A,Chavela Vargas,1995,307.51302,0.371166794551,0.604941783125,28.55019,-107.48486,Chavela Vargas,"Guerrero, Mexico","Victoria 710, Centro, 31680 Guerrero, Chih., Mexico"
TRFTBUG128F428F335,Ruby My Dear,SOJRELW12A8C13AFF4,Approaching Standards,ARX59131187FB48353,Roy Hargrove,1994,372.50567,0.453704244605,0.598314513982,31.57182,-97.1495,Roy Hargrove,"Waco, TX","405 Herring Ave, Waco, TX 76708, USA"
TRIALTE128F4277EE8,How It Ends (Album version),SOPCQRT12A8C13B15D,How It Ends,ARSZ7L31187FB4E610,Devotchka,2004,419.68281,0.542883760596,0.766994510818,39.74001,-104.99226,Devotchka,"Denver, CO","355 W Colfax Ave, Denver, CO 80204, USA"
TRMVXWY128F92FC4F0,Parting Should Be Painless,SONSVHN12AB01859D1,Parting Should Be Painless,ARAFCPW1187B9A33D8,Roger Daltrey,1984,221.962,0.371220779325,0.559795731873,51.49615,-0.22942,Roger Daltrey,"Hammersmith, London, England","42 Iffley Rd, Hammersmith, London W6 0PA, UK"
TRGUZXA12903CAC68C,Pictures At An Exhibition,SOIESBF12AB018C516,Live At The Isle Of Wight Festival 1970,ARMR7HO1187FB462CB,Emerson_ Lake & Palmer,1979,2149.32853,0.522819989978,0.700441995467,52.88356,-1.97406,Emerson_ Lake & Palmer,Inglaterra,"Shaw Farm, Uttoxeter ST14 8SF, United Kingdom"
TRZOINO128F4270236,5:00 Shadow,SOVVGGM12A8C13D479,Double Negative,ARLC43N1187FB390C0,The Muffins,2005,195.76118,0.32125345964,0.457462916675,51.04521,-114.06317,The Muffins,Calgary Alberta Canada,"101 8 Ave SW, Calgary, AB T2P 1B4, Canada"
TRKBCXE128F42684C6,More And More,SOEWFAZ12A8C1332C5,Greatest Hits,ART9VTZ1187FB48DDC,Blood_ Sweat & Tears,1969,161.43628,0.457173205798,0.606033125023,40.71455,-74.00712,Blood_ Sweat & Tears,"New York, NY","85 Chambers St, New York, NY 10007, USA"
TRIGEUD128F9331BBE,Yesterday,SOFSGUG12AB0181A9A,Where Did Our Love Go? & I Hear A Symphony,ARJEHDD1187B9B3516,The Supremes,1966,147.74812,0.51433181437,0.681189462119,43.02809,-83.32278,The Supremes,"Columbus, OH","1224 S Lapeer Rd, Lapeer, MI 48446, USA"
TRORODX128F145CBE6,Fool On The Hill,SOJDNTV12A6D4F7E68,Easy - Stanley Turrentine Plays the Pop Hits,ARFEZRN1187FB3E182,Stanley Turrentine,1969,208.77016,0.369961764767,0.606895397189,40.43831,-79.99745,Stanley Turrentine,"Pittsburgh, PA","414 Grant St, Pittsburgh, PA 15219, USA"
TRTPEAQ12903CC06C0,Freefall,SOSZEQZ12AF72A1B23,Argent,AREQTHU1187FB4D4D7,Argent,1969,199.83628,0.41207469371,0.677586316281,52.88356,-1.97406,Argent,England,"Shaw Farm, Uttoxeter ST14 8SF, United Kingdom"
TRLCIST128F4271073,Mushroom Truth,SOXBNBO12A8C13B459,Compilation Hellfest 2008,ARXCL411187FB35FF8,Impaled Nazarene,2007,219.01016,0.508807733945,0.614414362446,64.95014,26.06739,Impaled Nazarene,Finland,"Laajintie 286, 91300 Muhos, Finland"
TRZWOBY128E079124D,Piano Picker,SOBHMUS12AF72A1C1F,A Song For You,AR58JT11187B9AF4CC,Carpenters,1972,121.86077,0.53720953902,0.641963523486,41.30711,-72.92496,Carpenters,"New Haven, CT","165 Church St, New Haven, CT 06510, USA"
